"dia";"hora";"sanpedro/004/humidity";"sanpedro/004/temp_dry";"sanpedro/004/temp_wet"
"2013-04-26";"13:12:54";74;25.8;22.1
"2013-04-26";"13:12:49";74;25.7;22
"2013-04-26";"13:12:43";74;25.7;21.9
"2013-04-26";"13:12:14";74;25.6;21.9
"2013-04-26";"13:12:09";74;25.7;21.9
"2013-04-26";"13:12:03";74;25.7;22
"2013-04-26";"13:11:57";74;25.8;22.1
"2013-04-26";"13:11:51";74;25.9;22.1
"2013-04-26";"13:11:46";74;26;22.2
"2013-04-26";"13:11:29";74;26.1;22.3
"2013-04-26";"13:11:17";74;26.2;22.5
"2013-04-26";"13:11:11";74;26.3;22.5
"2013-04-26";"13:11:06";75;26.4;22.7
"2013-04-26";"13:11:00";75;26.4;22.8
"2013-04-26";"13:10:48";76;26.4;22.9
"2013-04-26";"13:10:43";75;26.4;22.8
"2013-04-26";"13:10:31";76;26.4;22.9
"2013-04-26";"13:10:26";76;26.4;23
"2013-04-26";"13:10:20";77;26.4;23.1
"2013-04-26";"13:10:14";78;26.4;23.2
"2013-04-26";"13:10:08";77;26.4;23.1
"2013-04-26";"13:09:51";78;26.3;23.1
"2013-04-26";"13:09:40";79;26.1;23.1
"2013-04-26";"13:09:34";79;26;23
"2013-04-26";"13:09:28";79;25.9;22.9
"2013-04-26";"13:09:22";79;25.8;22.8
"2013-04-26";"13:09:16";79;25.7;22.8
"2013-04-26";"13:09:10";80;25.6;22.8
"2013-04-26";"13:08:59";80;25.5;22.7
"2013-04-26";"13:08:30";79;25.5;22.6
"2013-04-26";"13:08:24";79;25.6;22.6
"2013-04-26";"13:08:12";78;25.7;22.6
"2013-04-26";"13:08:00";77;25.7;22.5
"2013-04-26";"13:07:54";76;25.8;22.5
"2013-04-26";"13:07:49";76;25.7;22.3
"2013-04-26";"13:07:25";75;25.7;22.2
"2013-04-26";"13:07:19";75;25.8;22.2
"2013-04-26";"13:07:08";75;25.7;22.1
"2013-04-26";"13:07:02";75;25.6;22
"2013-04-26";"13:06:44";75;25.6;22.1
"2013-04-26";"13:06:33";75;25.5;22
"2013-04-26";"13:06:21";76;25.5;22.1
"2013-04-26";"13:06:15";77;25.5;22.2
"2013-04-26";"13:05:52";77;25.5;22.3
"2013-04-26";"13:05:40";78;25.4;22.3
"2013-04-26";"13:05:35";77;25.5;22.3
"2013-04-26";"13:05:17";77;25.5;22.2
"2013-04-26";"13:05:12";77;25.5;22.3
"2013-04-26";"13:05:06";78;25.5;22.4
"2013-04-26";"13:05:00";79;25.5;22.5
"2013-04-26";"13:04:48";79;25.6;22.6
"2013-04-26";"13:04:43";79;25.5;22.6
"2013-04-26";"13:04:31";78;25.6;22.5
"2013-04-26";"13:04:25";79;25.5;22.5
"2013-04-26";"13:04:20";78;25.6;22.5
"2013-04-26";"13:04:14";77;25.6;22.4
"2013-04-26";"13:04:03";77;25.7;22.5
"2013-04-26";"13:03:45";77;25.8;22.5
"2013-04-26";"13:03:40";76;25.9;22.5
"2013-04-26";"13:03:22";76;26;22.5
"2013-04-26";"13:03:06";;;
"2013-04-26";"13:03:05";75;26.1;22.5
"2013-04-26";"13:03:00";74;26.1;22.4
"2013-04-26";"13:02:54";74;26.1;22.3
"2013-04-26";"13:02:31";73;26.1;22.2
"2013-04-26";"13:02:08";73;26.2;22.3
"2013-04-26";"13:01:57";73;26.2;22.2
"2013-04-26";"13:01:51";72;26.3;22.2
"2013-04-26";"13:01:45";73;26.3;22.4
"2013-04-26";"13:01:34";73;26.4;22.4
"2013-04-26";"13:01:17";73;26.5;22.5
"2013-04-26";"13:01:11";73;26.6;22.6
"2013-04-26";"13:01:05";73;26.6;22.7
"2013-04-26";"13:00:54";73;26.7;22.7
"2013-04-26";"13:00:48";73;26.7;22.8
"2013-04-26";"13:00:43";74;26.7;22.9
"2013-04-26";"13:00:37";74;26.8;23
"2013-04-26";"13:00:32";;;
"2013-04-26";"13:00:25";75;26.8;23.1
"2013-04-26";"13:00:14";75;26.7;23.1
"2013-04-26";"13:00:08";75;26.6;23
"2013-04-26";"13:00:02";76;26.5;23
"2013-04-26";"12:59:45";75;26.5;22.9
"2013-04-26";"12:59:39";76;26.4;22.9
"2013-04-26";"12:59:34";76;26.3;22.9
"2013-04-26";"12:59:22";76;26.3;22.8
"2013-04-26";"12:58:54";75;26.3;22.7
"2013-04-26";"12:58:48";76;26.1;22.7
"2013-04-26";"12:58:30";76;26.1;22.6
"2013-04-26";"12:58:19";75;26.1;22.5
"2013-04-26";"12:58:13";74;26.1;22.4
"2013-04-26";"12:58:07";74;26;22.3
"2013-04-26";"12:58:01";74;25.9;22.1
"2013-04-26";"12:57:56";74;25.8;22
"2013-04-26";"12:57:50";73;25.8;21.9
"2013-04-26";"12:56:47";73;25.7;21.8
"2013-04-26";"12:56:41";73;25.8;21.9
"2013-04-26";"12:56:35";72;25.9;21.9
"2013-04-26";"12:56:23";73;25.9;22
"2013-04-26";"12:56:06";73;26;22.1
"2013-04-26";"12:56:00";73;26.1;22.1
"2013-04-26";"12:55:43";73;26.1;22.2
"2013-04-26";"12:55:37";74;26.2;22.4
"2013-04-26";"12:55:32";73;26.3;22.4
"2013-04-26";"12:55:14";74;26.3;22.5
"2013-04-26";"12:55:09";74;26.3;22.6
"2013-04-26";"12:55:03";;;
"2013-04-26";"12:54:57";75;26.3;22.7
"2013-04-26";"12:54:46";76;26.3;22.8
"2013-04-26";"12:54:40";76;26.3;22.9
"2013-04-26";"12:54:34";77;26.3;23
"2013-04-26";"12:54:11";78;26.3;23.1
"2013-04-26";"12:54:05";78;26.4;23.2
"2013-04-26";"12:54:00";78;26.5;23.3
"2013-04-26";"12:53:54";78;26.6;23.4
"2013-04-26";"12:53:25";77;26.7;23.4
"2013-04-26";"12:53:19";77;26.6;23.3
"2013-04-26";"12:53:14";77;26.5;23.2
"2013-04-26";"12:53:08";78;26.4;23.2
"2013-04-26";"12:53:02";77;26.4;23.1
"2013-04-26";"12:52:56";77;26.3;23
"2013-04-26";"12:52:45";77;26.2;22.9
"2013-04-26";"12:52:39";78;26.2;22.9
"2013-04-26";"12:51:53";78;26.1;22.9
"2013-04-26";"12:51:47";78;26.2;23
"2013-04-26";"12:51:36";77;26.3;23
"2013-04-26";"12:51:30";76;26.3;22.9
"2013-04-26";"12:51:24";76;26.4;22.9
"2013-04-26";"12:51:07";75;26.4;22.8
"2013-04-26";"12:50:44";76;26.4;22.9
"2013-04-26";"12:50:32";76;26.4;23
"2013-04-26";"12:50:26";77;26.4;23.1
"2013-04-26";"12:50:15";76;26.4;23
"2013-04-26";"12:50:03";76;26.4;22.9
"2013-04-26";"12:49:52";76;26.3;22.8
"2013-04-26";"12:49:46";75;26.3;22.7
"2013-04-26";"12:49:35";75;26.4;22.7
"2013-04-26";"12:49:23";74;26.3;22.6
"2013-04-26";"12:49:17";74;26.3;22.5
"2013-04-26";"12:49:06";73;26.3;22.4
"2013-04-26";"12:49:00";73;26.4;22.4
"2013-04-26";"12:48:54";73;26.4;22.5
"2013-04-26";"12:48:43";74;26.4;22.6
"2013-04-26";"12:48:37";74;26.5;22.7
"2013-04-26";"12:48:32";;;
"2013-04-26";"12:48:31";75;26.5;22.8
"2013-04-26";"12:48:25";75;26.4;22.8
"2013-04-26";"12:48:20";75;26.5;22.8
"2013-04-26";"12:48:08";74;26.6;22.8
"2013-04-26";"12:47:40";73;26.6;22.7
"2013-04-26";"12:47:23";73;26.7;22.7
"2013-04-26";"12:47:11";73;26.6;22.7
"2013-04-26";"12:46:59";73;26.5;22.6
"2013-04-26";"12:46:48";73;26.6;22.7
"2013-04-26";"12:46:42";73;26.7;22.7
"2013-04-26";"12:46:25";72;26.8;22.7
"2013-04-26";"12:46:19";73;26.7;22.7
"2013-04-26";"12:46:13";73;26.7;22.6
"2013-04-26";"12:46:02";73;26.6;22.6
"2013-04-26";"12:45:50";73;26.5;22.6
"2013-04-26";"12:45:39";73;26.4;22.5
"2013-04-26";"12:45:33";73;26.4;22.4
"2013-04-26";"12:45:27";73;26.4;22.5
"2013-04-26";"12:44:59";73;26.5;22.5
"2013-04-26";"12:44:53";73;26.4;22.5
"2013-04-26";"12:44:41";73;26.4;22.4
"2013-04-26";"12:44:24";72;26.5;22.4
"2013-04-26";"12:44:18";72;26.6;22.4
"2013-04-26";"12:44:07";72;26.5;22.4
"2013-04-26";"12:43:50";72;26.6;22.4
"2013-04-26";"12:43:44";72;26.6;22.5
"2013-04-26";"12:43:38";72;26.7;22.5
"2013-04-26";"12:43:33";73;26.7;22.7
"2013-04-26";"12:43:15";73;26.8;22.8
"2013-04-26";"12:43:10";73;26.8;22.9
"2013-04-26";"12:43:04";74;26.7;22.9
"2013-04-26";"12:42:58";73;26.7;22.8
"2013-04-26";"12:42:47";74;26.6;22.8
"2013-04-26";"12:42:41";73;26.6;22.7
"2013-04-26";"12:42:35";74;26.5;22.7
"2013-04-26";"12:42:30";73;26.4;22.5
"2013-04-26";"12:42:24";74;26.3;22.5
"2013-04-26";"12:42:12";74;26.2;22.4
"2013-04-26";"12:42:06";74;26.1;22.4
"2013-04-26";"12:42:01";74;26.2;22.4
"2013-04-26";"12:41:55";74;26.3;22.5
"2013-04-26";"12:41:44";73;26.4;22.5
"2013-04-26";"12:41:38";73;26.5;22.6
"2013-04-26";"12:41:26";73;26.6;22.6
"2013-04-26";"12:41:20";72;26.6;22.5
"2013-04-26";"12:41:15";72;26.5;22.4
"2013-04-26";"12:41:09";73;26.3;22.3
"2013-04-26";"12:41:03";72;26.3;22.2
"2013-04-26";"12:40:57";71;26.3;22.1
"2013-04-26";"12:40:29";71;26.3;22
"2013-04-26";"12:40:23";72;26.3;22.2
"2013-04-26";"12:40:17";73;26.3;22.3
"2013-04-26";"12:40:00";72;26.3;22.2
"2013-04-26";"12:39:48";71;26.4;22.2
"2013-04-26";"12:39:43";71;26.4;22.1
"2013-04-26";"12:39:31";70;26.4;22
"2013-04-26";"12:39:20";70;26.4;21.9
"2013-04-26";"12:39:08";70;26.4;22
"2013-04-26";"12:38:57";71;26.4;22.2
"2013-04-26";"12:38:51";71;26.4;22.1
"2013-04-26";"12:38:45";71;26.3;22
"2013-04-26";"12:38:39";70;26.3;21.9
"2013-04-26";"12:38:10";70;26.3;21.8
"2013-04-26";"12:38:05";70;26.3;21.9
"2013-04-26";"12:37:59";71;26.4;22.1
"2013-04-26";"12:37:42";71;26.5;22.2
"2013-04-26";"12:37:36";70;26.5;22.1
"2013-04-26";"12:37:30";70;26.5;22
"2013-04-26";"12:37:25";70;26.4;22
"2013-04-26";"12:37:19";69;26.4;21.8
"2013-04-26";"12:36:39";70;26.3;21.8
"2013-04-26";"12:36:28";70;26.3;21.9
"2013-04-26";"12:35:48";70;26.4;22
"2013-04-26";"12:35:42";70;26.5;22.1
"2013-04-26";"12:35:36";71;26.5;22.2
"2013-04-26";"12:35:30";71;26.6;22.3
"2013-04-26";"12:35:25";72;26.7;22.5
"2013-04-26";"12:35:19";72;26.8;22.6
"2013-04-26";"12:35:13";72;26.8;22.7
"2013-04-26";"12:35:02";72;26.9;22.8
"2013-04-26";"12:34:50";73;26.8;22.8
"2013-04-26";"12:34:33";72;26.8;22.7
"2013-04-26";"12:34:27";73;26.7;22.8
"2013-04-26";"12:34:16";73;26.8;22.9
"2013-04-26";"12:34:10";72;27;22.9
"2013-04-26";"12:34:04";72;26.9;22.8
"2013-04-26";"12:33:47";72;26.8;22.7
"2013-04-26";"12:33:35";72;26.8;22.6
"2013-04-26";"12:33:29";72;26.7;22.6
"2013-04-26";"12:33:24";72;26.6;22.5
"2013-04-26";"12:33:18";72;26.6;22.4
"2013-04-26";"12:33:01";72;26.5;22.4
"2013-04-26";"12:32:32";73;26.4;22.4
"2013-04-26";"12:32:27";72;26.5;22.4
"2013-04-26";"12:32:21";72;26.5;22.3
"2013-04-26";"12:31:52";71;26.5;22.2
"2013-04-26";"12:31:47";70;26.5;22.2
"2013-04-26";"12:31:41";71;26.6;22.3
"2013-04-26";"12:31:35";70;26.6;22.3
"2013-04-26";"12:31:18";71;26.7;22.4
"2013-04-26";"12:31:12";72;26.6;22.4
"2013-04-26";"12:31:07";71;26.6;22.3
"2013-04-26";"12:31:01";70;26.6;22.2
"2013-04-26";"12:30:49";71;26.5;22.2
"2013-04-26";"12:30:38";70;26.5;22.1
"2013-04-26";"12:30:32";70;26.5;22
"2013-04-26";"12:30:27";69;26.6;21.9
"2013-04-26";"12:30:15";68;26.6;21.8
"2013-04-26";"12:30:10";69;26.6;21.9
"2013-04-26";"12:29:58";68;26.7;21.9
"2013-04-26";"12:29:52";68;26.8;22
"2013-04-26";"12:29:47";69;26.8;22.1
"2013-04-26";"12:29:24";68;26.9;22.1
"2013-04-26";"12:29:12";68;27;22.2
"2013-04-26";"12:29:07";69;27;22.3
"2013-04-26";"12:29:01";69;27.1;22.4
"2013-04-26";"12:28:55";69;27.2;22.5
"2013-04-26";"12:28:49";70;27.3;22.7
"2013-04-26";"12:28:44";70;27.3;22.8
"2013-04-26";"12:28:26";71;27.3;22.9
"2013-04-26";"12:28:15";71;27.2;22.9
"2013-04-26";"12:27:52";71;27.2;22.8
"2013-04-26";"12:27:35";70;27.3;22.8
"2013-04-26";"12:27:23";70;27.4;22.8
"2013-04-26";"12:27:12";68;27.5;22.7
"2013-04-26";"12:27:00";68;27.5;22.6
"2013-04-26";"12:26:43";67;27.5;22.5
"2013-04-26";"12:26:32";67;27.5;22.4
"2013-04-26";"12:26:26";67;27.5;22.5
"2013-04-26";"12:26:20";68;27.5;22.6
"2013-04-26";"12:26:09";68;27.5;22.7
"2013-04-26";"12:26:03";68;27.5;22.6
"2013-04-26";"12:25:52";68;27.5;22.7
"2013-04-26";"12:25:46";69;27.5;22.8
"2013-04-26";"12:25:40";70;27.4;22.8
"2013-04-26";"12:25:23";70;27.4;22.9
"2013-04-26";"12:25:00";71;27.3;22.9
"2013-04-26";"12:24:55";71;27.3;23
"2013-04-26";"12:24:43";71;27.3;22.9
"2013-04-26";"12:24:37";71;27.2;22.8
"2013-04-26";"12:24:32";71;27.1;22.7
"2013-04-26";"12:24:26";70;27.1;22.6
"2013-04-26";"12:24:20";69;27.1;22.5
"2013-04-26";"12:24:14";70;27;22.5
"2013-04-26";"12:24:09";70;27;22.6
"2013-04-26";"12:24:03";71;27;22.7
"2013-04-26";"12:23:51";70;27;22.6
"2013-04-26";"12:23:34";70;27;22.5
"2013-04-26";"12:23:29";69;27.1;22.5
"2013-04-26";"12:23:23";70;27.1;22.6
"2013-04-26";"12:23:17";70;27;22.6
"2013-04-26";"12:23:11";70;27;22.5
"2013-04-26";"12:23:06";70;26.9;22.5
"2013-04-26";"12:22:54";70;26.8;22.3
"2013-04-26";"12:22:48";70;26.7;22.2
"2013-04-26";"12:22:43";69;26.7;22.1
"2013-04-26";"12:22:31";70;26.6;22.1
"2013-04-26";"12:22:20";70;26.5;22
"2013-04-26";"12:22:14";69;26.5;21.9
"2013-04-26";"12:22:02";68;26.5;21.8
"2013-04-26";"12:21:57";68;26.5;21.7
"2013-04-26";"12:21:45";68;26.4;21.6
"2013-04-26";"12:21:17";68;26.3;21.6
"2013-04-26";"12:21:11";68;26.4;21.7
"2013-04-26";"12:21:05";69;26.4;21.8
"2013-04-26";"12:20:59";70;26.4;21.9
"2013-04-26";"12:20:54";70;26.5;22
"2013-04-26";"12:20:48";71;26.5;22.2
"2013-04-26";"12:20:42";72;26.5;22.3
"2013-04-26";"12:20:36";71;26.5;22.2
"2013-04-26";"12:20:25";71;26.4;22.1
"2013-04-26";"12:20:19";71;26.3;22
"2013-04-26";"12:20:13";71;26.2;21.9
"2013-04-26";"12:20:07";70;26.2;21.8
"2013-04-26";"12:20:02";69;26.1;21.6
"2013-04-26";"12:19:56";68;26.1;21.4
"2013-04-26";"12:19:50";67;26.1;21.2
"2013-04-26";"12:19:44";68;26;21.2
"2013-04-26";"12:19:38";67;25.9;21.1
"2013-04-26";"12:19:33";67;25.8;21
"2013-04-26";"12:19:27";67;25.7;20.9
"2013-04-26";"12:19:21";67;25.6;20.8
"2013-04-26";"12:19:15";67;25.5;20.7
"2013-04-26";"12:19:09";67;25.5;20.6
"2013-04-26";"12:18:41";66;25.5;20.5
"2013-04-26";"12:18:30";67;25.5;20.6
"2013-04-26";"12:18:18";67;25.5;20.7
"2013-04-26";"12:18:13";67;25.6;20.7
"2013-04-26";"12:18:07";67;25.7;20.8
"2013-04-26";"12:18:01";67;25.7;20.9
"2013-04-26";"12:17:55";68;25.8;21.1
"2013-04-26";"12:17:49";68;25.9;21.2
"2013-04-26";"12:17:32";68;26;21.2
"2013-04-26";"12:17:04";68;26;21.3
"2013-04-26";"12:16:58";68;26.1;21.4
"2013-04-26";"12:16:52";68;26.2;21.4
"2013-04-26";"12:16:46";68;26.3;21.5
"2013-04-26";"12:16:40";68;26.3;21.6
"2013-04-26";"12:16:17";69;26.3;21.7
"2013-04-26";"12:16:12";68;26.3;21.7
"2013-04-26";"12:16:00";68;26.5;21.7
"2013-04-26";"12:15:54";67;26.5;21.6
"2013-04-26";"12:15:37";67;26.5;21.5
"2013-04-26";"12:15:19";67;26.4;21.5
"2013-04-26";"12:15:13";67;26.4;21.4
"2013-04-26";"12:15:07";67;26.4;21.5
"2013-04-26";"12:15:01";67;26.5;21.6
"2013-04-26";"12:14:50";67;26.6;21.7
"2013-04-26";"12:14:44";68;26.6;21.8
"2013-04-26";"12:14:38";67;26.7;21.8
"2013-04-26";"12:14:21";68;26.8;22
"2013-04-26";"12:13:57";69;26.8;22.1
"2013-04-26";"12:13:34";68;26.9;22.1
"2013-04-26";"12:13:17";69;26.9;22.2
"2013-04-26";"12:13:11";69;26.9;22.3
"2013-04-26";"12:12:59";69;27;22.4
"2013-04-26";"12:12:53";70;27;22.5
"2013-04-26";"12:12:42";70;26.9;22.5
"2013-04-26";"12:12:30";70;26.8;22.4
"2013-04-26";"12:12:24";70;26.7;22.3
"2013-04-26";"12:12:13";72;26.6;22.4
"2013-04-26";"12:11:55";71;26.7;22.4
"2013-04-26";"12:11:44";70;26.8;22.4
"2013-04-26";"12:11:15";70;26.9;22.4
"2013-04-26";"12:11:04";70;26.8;22.4
"2013-04-26";"12:10:52";71;26.8;22.5
"2013-04-26";"12:10:46";72;26.8;22.6
"2013-04-26";"12:10:40";72;26.8;22.7
"2013-04-26";"12:10:35";72;26.9;22.8
"2013-04-26";"12:10:23";73;26.8;22.8
"2013-04-26";"12:10:17";72;26.8;22.7
"2013-04-26";"12:10:11";73;26.7;22.6
"2013-04-26";"12:09:49";73;26.6;22.6
"2013-04-26";"12:09:43";73;26.5;22.6
"2013-04-26";"12:09:37";73;26.5;22.5
"2013-04-26";"12:09:31";73;26.4;22.4
"2013-04-26";"12:09:20";73;26.3;22.3
"2013-04-26";"12:09:14";73;26.2;22.2
"2013-04-26";"12:09:03";72;26.2;22.1
"2013-04-26";"12:08:57";73;26.1;22.1
"2013-04-26";"12:08:45";72;26.1;22
"2013-04-26";"12:08:40";71;26.1;21.9
"2013-04-26";"12:08:34";71;26;21.8
"2013-04-26";"12:08:28";72;25.9;21.8
"2013-04-26";"12:08:22";71;25.9;21.7
"2013-04-26";"12:08:17";71;25.9;21.6
"2013-04-26";"12:08:00";71;25.8;21.5
"2013-04-26";"12:07:48";70;25.7;21.4
"2013-04-26";"12:07:43";70;25.6;21.2
"2013-04-26";"12:07:31";70;25.5;21.1
"2013-04-26";"12:07:25";69;25.5;21
"2013-04-26";"12:07:20";68;25.5;20.9
"2013-04-26";"12:07:14";69;25.4;20.9
"2013-04-26";"12:06:57";70;25.3;20.9
"2013-04-26";"12:06:51";70;25.2;20.8
"2013-04-26";"12:06:40";70;25.1;20.7
"2013-04-26";"12:06:00";68;25.1;20.5
"2013-04-26";"12:05:54";69;25.1;20.6
"2013-04-26";"12:05:48";70;25.1;20.7
"2013-04-26";"12:05:43";70;25.1;20.8
"2013-04-26";"12:05:31";71;25.1;20.9
"2013-04-26";"12:05:20";70;25.1;20.8
"2013-04-26";"12:05:14";70;25.1;20.7
"2013-04-26";"12:04:46";;;
"2013-04-26";"12:04:45";71;25;20.8
"2013-04-26";"12:04:34";72;24.9;20.9
"2013-04-26";"12:04:28";71;25;20.9
"2013-04-26";"12:04:11";72;25;21
"2013-04-26";"12:03:59";73;25;21.1
"2013-04-26";"12:03:53";72;25.1;21.1
"2013-04-26";"12:03:36";71;25.2;21.1
"2013-04-26";"12:02:56";72;25.2;21.2
"2013-04-26";"12:02:33";73;25.2;21.3
"2013-04-26";"12:02:22";73;25.2;21.4
"2013-04-26";"12:02:16";74;25.1;21.4
"2013-04-26";"12:01:53";73;25.1;21.3
"2013-04-26";"12:01:42";73;25.1;21.2
"2013-04-26";"12:01:36";73;25;21.2
"2013-04-26";"12:01:14";;;
"2013-04-26";"12:01:13";73;25;21.1
"2013-04-26";"12:01:07";73;24.9;21
"2013-04-26";"12:00:56";73;24.8;21
"2013-04-26";"12:00:44";73;24.8;20.9
"2013-04-26";"12:00:16";72;24.9;20.9
"2013-04-26";"12:00:10";73;24.9;21
"2013-04-26";"12:00:04";73;24.8;21
"2013-04-26";"11:59:53";73;24.9;21
"2013-04-26";"11:59:47";72;25;21
"2013-04-26";"11:59:35";73;24.9;21
"2013-04-26";"11:59:30";;;
"2013-04-26";"11:59:18";72;25;21
"2013-04-26";"11:59:07";71;25;20.9
"2013-04-26";"11:59:01";72;24.9;20.9
"2013-04-26";"11:58:44";71;24.9;20.8
"2013-04-26";"11:58:38";72;24.8;20.8
"2013-04-26";"11:58:32";71;24.8;20.7
"2013-04-26";"11:57:52";71;24.9;20.8
"2013-04-26";"11:57:41";72;24.9;20.9
"2013-04-26";"11:57:35";73;24.8;21
"2013-04-26";"11:57:29";73;24.9;21
"2013-04-26";"11:57:24";73;25;21.1
"2013-04-26";"11:57:18";72;25.1;21.1
"2013-04-26";"11:57:06";71;25.2;21.1
"2013-04-26";"11:56:32";71;25.3;21.2
"2013-04-26";"11:56:20";71;25.4;21.2
"2013-04-26";"11:55:58";71;25.3;21.2
"2013-04-26";"11:55:46";72;25.2;21.2
"2013-04-26";"11:55:40";71;25.2;21.2
"2013-04-26";"11:55:06";71;25.3;21.2
"2013-04-26";"11:55:00";71;25.5;21.3
"2013-04-26";"11:54:55";70;25.6;21.3
"2013-04-26";"11:54:49";70;25.7;21.3
"2013-04-26";"11:54:32";70;25.7;21.4
"2013-04-26";"11:54:26";71;25.8;21.5
"2013-04-26";"11:54:03";71;25.8;21.6
"2013-04-26";"11:53:46";72;25.7;21.6
"2013-04-26";"11:53:40";72;25.6;21.6
"2013-04-26";"11:53:35";73;25.6;21.6
"2013-04-26";"11:53:23";73;25.5;21.6
"2013-04-26";"11:53:17";72;25.5;21.5
"2013-04-26";"11:53:12";72;25.4;21.4
"2013-04-26";"11:53:06";73;25.3;21.4
"2013-04-26";"11:53:00";72;25.3;21.3
"2013-04-26";"11:52:54";71;25.3;21.2
"2013-04-26";"11:52:37";72;25.2;21.2
"2013-04-26";"11:52:31";73;25.1;21.2
"2013-04-26";"11:52:14";72;25.1;21.1
"2013-04-26";"11:52:09";;;
"2013-04-26";"11:52:08";73;25;21.1
"2013-04-26";"11:51:57";73;24.9;21.1
"2013-04-26";"11:51:45";73;24.8;21
"2013-04-26";"11:51:39";74;24.7;21
"2013-04-26";"11:51:28";73;24.7;20.9
"2013-04-26";"11:51:05";74;24.7;21
"2013-04-26";"11:50:48";73;24.7;20.9
"2013-04-26";"11:50:42";72;24.7;20.8
"2013-04-26";"11:50:31";72;24.7;20.7
"2013-04-26";"11:50:25";72;24.7;20.8
"2013-04-26";"11:50:14";73;24.6;20.8
"2013-04-26";"11:50:08";74;24.5;20.8
"2013-04-26";"11:50:02";74;24.5;20.9
"2013-04-26";"11:49:57";;;
"2013-04-26";"11:49:45";75;24.4;20.9
"2013-04-26";"11:49:39";76;24.4;21
"2013-04-26";"11:49:34";75;24.4;20.9
"2013-04-26";"11:49:16";76;24.3;20.9
"2013-04-26";"11:49:11";76;24.2;20.9
"2013-04-26";"11:48:59";76;24.3;20.9
"2013-04-26";"11:48:54";75;24.3;20.8
"2013-04-26";"11:48:42";74;24.3;20.7
"2013-04-26";"11:48:37";;;
"2013-04-26";"11:48:20";;;
"2013-04-26";"11:48:19";75;24.2;20.7
"2013-04-26";"11:47:57";74;24.3;20.7
"2013-04-26";"11:47:51";75;24.2;20.7
"2013-04-26";"11:47:45";74;24.2;20.6
"2013-04-26";"11:47:39";74;24.2;20.5
"2013-04-26";"11:47:28";74;24.1;20.5
"2013-04-26";"11:47:11";73;24.1;20.4
"2013-04-26";"11:47:05";73;24;20.3
"2013-04-26";"11:46:42";74;23.9;20.3
"2013-04-26";"11:46:37";;;
"2013-04-26";"11:46:19";75;23.8;20.3
"2013-04-26";"11:46:07";74;23.9;20.3
"2013-04-26";"11:46:02";74;24;20.4
"2013-04-26";"11:45:56";74;24.1;20.5
"2013-04-26";"11:45:51";;;
"2013-04-26";"11:45:50";75;24.1;20.6
"2013-04-26";"11:45:44";74;24.1;20.5
"2013-04-26";"11:45:39";;;
"2013-04-26";"11:45:27";75;24;20.5
"2013-04-26";"11:45:05";75;23.9;20.5
"2013-04-26";"11:44:53";76;23.8;20.5
"2013-04-26";"11:44:47";75;23.9;20.5
"2013-04-26";"11:44:36";75;23.8;20.4
"2013-04-26";"11:44:30";76;23.7;20.4
"2013-04-26";"11:44:24";77;23.7;20.5
"2013-04-26";"11:44:13";76;23.7;20.4
"2013-04-26";"11:43:56";76;23.6;20.3
"2013-04-26";"11:43:33";76;23.5;20.2
"2013-04-26";"11:43:16";75;23.5;20.1
"2013-04-26";"11:43:10";75;23.4;20
"2013-04-26";"11:42:53";76;23.3;20
"2013-04-26";"11:42:48";76;23.2;20
"2013-04-26";"11:42:37";;;
"2013-04-26";"11:42:36";75;23.2;19.8
"2013-04-26";"11:42:19";74;23.3;19.8
"2013-04-26";"11:42:14";;;
"2013-04-26";"11:42:13";76;23.3;20
"2013-04-26";"11:41:56";75;23.4;20
"2013-04-26";"11:41:28";75;23.5;20.1
"2013-04-26";"11:41:11";75;23.6;20.1
"2013-04-26";"11:40:48";75;23.6;20.2
"2013-04-26";"11:40:26";;;
"2013-04-26";"11:40:25";75;23.7;20.2
"2013-04-26";"11:40:14";74;23.7;20.1
"2013-04-26";"11:40:08";;;
"2013-04-26";"11:39:23";75;23.6;20.1
"2013-04-26";"11:39:17";74;23.6;20.1
"2013-04-26";"11:39:05";73;23.7;20
"2013-04-26";"11:39:00";73;23.8;20
"2013-04-26";"11:38:54";72;23.8;19.9
"2013-04-26";"11:38:14";73;23.8;20
"2013-04-26";"11:38:08";73;23.9;20.1
"2013-04-26";"11:38:02";73;24;20.2
"2013-04-26";"11:37:57";72;24.1;20.2
"2013-04-26";"11:37:51";73;24.1;20.3
"2013-04-26";"11:37:39";73;24.2;20.4
"2013-04-26";"11:37:34";73;24.3;20.5
"2013-04-26";"11:37:28";73;24.4;20.6
"2013-04-26";"11:37:22";74;24.4;20.7
"2013-04-26";"11:37:16";74;24.5;20.8
"2013-04-26";"11:37:11";73;24.6;20.8
"2013-04-26";"11:36:59";74;24.6;20.9
"2013-04-26";"11:36:54";73;24.7;20.9
"2013-04-26";"11:36:48";74;24.7;21
"2013-04-26";"11:36:42";73;24.8;21
"2013-04-26";"11:36:25";74;24.8;21.1
"2013-04-26";"11:36:08";73;24.8;21
"2013-04-26";"11:36:02";74;24.7;21
"2013-04-26";"11:35:39";74;24.6;21
"2013-04-26";"11:35:34";;;
"2013-04-26";"11:35:28";75;24.6;21.1
"2013-04-26";"11:35:22";76;24.6;21.2
"2013-04-26";"11:35:17";;;
"2013-04-26";"11:35:16";75;24.7;21.2
