"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-06-30 00:00:00";"2013-07-01 00:00:00";;;;;;;;
"2013-07-01 00:00:00";"2013-07-02 00:00:00";;;;;;;;
"2013-07-02 00:00:00";"2013-07-03 00:00:00";;;;;;;;
"2013-07-03 00:00:00";"2013-07-04 00:00:00";;;;;;;;
"2013-07-04 00:00:00";"2013-07-05 00:00:00";;;;;;;;
"2013-07-05 00:00:00";"2013-07-06 00:00:00";;;;;;;;
"2013-07-06 00:00:00";"2013-07-07 00:00:00";;;;;;;;
"2013-07-07 00:00:00";"2013-07-08 00:00:00";;;;;;;;
"2013-07-08 00:00:00";"2013-07-09 00:00:00";;;;;;;;
"2013-07-09 00:00:00";"2013-07-10 00:00:00";64.52773;13.63568;40.8;94.7;17.60672;3.59506;7.7;26.8
"2013-07-10 00:00:00";"2013-07-11 00:00:00";75.14542;13.86624;44.7;94.7;15.33136;4.37191;8.2;24.9
"2013-07-11 00:00:00";"2013-07-12 00:00:00";90.89524;3.39558;86.3;94.4;10.53333;0.39077;9.9;11.1
"2013-07-12 00:00:00";"2013-07-13 00:00:00";;;;;;;;
"2013-07-13 00:00:00";"2013-07-14 00:00:00";;;;;;;;
"2013-07-14 00:00:00";"2013-07-15 00:00:00";;;;;;;;
"2013-07-15 00:00:00";"2013-07-16 00:00:00";74.4765;8.0164;60.3;94.4;16.65851;1.95116;13.3;21.6
"2013-07-16 00:00:00";"2013-07-17 00:00:00";;;;;;;;
"2013-07-17 00:00:00";"2013-07-18 00:00:00";;;;;;;;
"2013-07-18 00:00:00";"2013-07-19 00:00:00";;;;;;;;
"2013-07-19 00:00:00";"2013-07-20 00:00:00";;;;;;;;
"2013-07-20 00:00:00";"2013-07-21 00:00:00";;;;;;;;
"2013-07-21 00:00:00";"2013-07-22 00:00:00";;;;;;;;
