"inicio";"fin";"humidity (valentina 003)";"std";"min";"max";"temp_dry (valentina 003)";"std";"min";"max";"temp_wet (valentina 003)";"std";"min";"max"
"2013-03-26 00:00:00";"2013-03-27 00:00:00";81.16783;14.4863;56;97;15.48497;7.32252;5.6;28.5;13.00629;5.12734;5.4;22.6
"2013-03-27 00:00:00";"2013-03-28 00:00:00";81.05903;16.05935;46;97;14.15417;7.41726;3.2;27;11.70868;5.35614;2.9;21.9
"2013-03-28 00:00:00";"2013-03-29 00:00:00";83.14983;14.25851;54;98;15.677;6.44184;8.5;29.1;13.47422;4.23305;8;21.7
"2013-03-29 00:00:00";"2013-03-30 00:00:00";84.71986;12.24178;59;97;14.08936;5.25331;6.3;24.2;12.25638;3.67098;6.1;19.1
"2013-03-30 00:00:00";"2013-03-31 00:00:00";83.75694;11.01435;63;96;13.75556;4.38571;8.1;22;11.87812;2.9166;7.7;17.2
"2013-03-31 00:00:00";"2013-04-01 00:00:00";82.56993;12.46226;58;96;14.60874;4.9117;7.9;24.5;12.50909;3.17768;7.4;19.3
"2013-04-01 00:00:00";"2013-04-02 00:00:00";84.89224;12.93523;57;101;13.22629;5.54857;7.2;24.5;11.41509;3.83075;6.8;19.5
"2013-04-02 00:00:00";"2013-04-03 00:00:00";84.11888;13.47439;56;96;14.18741;5.72109;8;27.8;12.21993;3.79357;7.5;21.1
"2013-04-03 00:00:00";"2013-04-04 00:00:00";91.89623;8.77274;61;97;9.43019;3.50996;6.7;20.2;8.60849;2.38885;6.4;15.3
"2013-04-04 00:00:00";"2013-04-05 00:00:00";;;;;;;;;;;;
"2013-04-05 00:00:00";"2013-04-06 00:00:00";;;;;;;;;;;;
"2013-04-06 00:00:00";"2013-04-07 00:00:00";;;;;;;;;;;;
"2013-04-07 00:00:00";"2013-04-08 00:00:00";;;;;;;;;;;;
"2013-04-08 00:00:00";"2013-04-09 00:00:00";;;;;;;;;;;;
"2013-04-09 00:00:00";"2013-04-10 00:00:00";78.15423;14.0939;57;96;18.18159;5.2388;10.9;28.3;15.25572;3.17012;10.4;21.9
"2013-04-10 00:00:00";"2013-04-11 00:00:00";85.15331;11.89344;57;97;14.75749;4.55468;9.2;25.9;12.97317;2.92375;8.8;19.7
"2013-04-11 00:00:00";"2013-04-12 00:00:00";83.25436;13.98312;57;98;15.61882;5.88994;7.9;27.3;13.46829;3.92956;7.6;21.7
"2013-04-12 00:00:00";"2013-04-13 00:00:00";84.69686;12.65443;57;97;14.95958;5.10249;8.7;28.3;13.07944;3.36651;8.4;22.2
"2013-04-13 00:00:00";"2013-04-14 00:00:00";94.6;0.61101;93;95;9.38;0.26382;9;9.9;8.94;0.23036;8.6;9.4
"2013-04-14 00:00:00";"2013-04-15 00:00:00";94.2;0.74833;93;96;11.94;0.12;11.7;12.1;11.4;0.07746;11.2;11.5
"2013-04-15 00:00:00";"2013-04-16 00:00:00";87.83624;8.29619;65;96;15.02021;3.72712;10;26.9;13.61568;2.62098;9.7;21.5
"2013-04-16 00:00:00";"2013-04-17 00:00:00";83.44444;13.98699;58;98;16.19931;5.35289;9.9;28.3;14.05694;3.35631;9.7;21.8
"2013-04-17 00:00:00";"2013-04-18 00:00:00";84.07317;12.90321;56;97;15.44355;5.61961;8.5;26.9;13.43101;3.78734;8.2;21.5
"2013-04-18 00:00:00";"2013-04-19 00:00:00";84.42754;12.27103;61;97;16.30036;4.78938;11.3;26.4;14.33297;3.03459;10.8;20.8
"2013-04-19 00:00:00";"2013-04-20 00:00:00";87.65854;10.19916;65;96;14.58955;3.80221;10.8;25.6;13.14913;2.44728;10.5;20.5
"2013-04-20 00:00:00";"2013-04-21 00:00:00";86.5993;10.4276;62;96;14.82439;4.01091;10.7;24.7;13.2439;2.59291;10.4;19.6
"2013-04-21 00:00:00";"2013-04-22 00:00:00";88.9375;9.73911;61;98;14.27708;3.91468;10.5;26.4;12.99549;2.55733;10.1;20.8
"2013-04-22 00:00:00";"2013-04-23 00:00:00";86.94755;11.08016;58;98;14.71224;4.76948;8.7;26.9;13.14825;3.24683;8.4;20.8
"2013-04-23 00:00:00";"2013-04-24 00:00:00";83.56383;12.9277;57;97;15.58404;5.33121;9.8;29.1;13.52376;3.42209;9.5;22.9
"2013-04-24 00:00:00";"2013-04-25 00:00:00";84.33681;13.04058;58;99;15.23542;5.14639;8.9;26.4;13.27431;3.26467;8.7;20.1
"2013-04-25 00:00:00";"2013-04-26 00:00:00";83.75704;11.76385;60;96;15.59401;5.34317;10;26.5;13.58732;3.62094;9;20.9
"2013-04-26 00:00:00";"2013-04-27 00:00:00";81.24211;13.04974;59;98;16.12947;6.15943;7.6;27.4;13.72175;4.25105;7.2;21.7
"2013-04-27 00:00:00";"2013-04-28 00:00:00";84.31579;13.08187;60;98;15.04246;6.39322;5.9;27.4;13.04877;4.50374;5.8;21.6
"2013-04-28 00:00:00";"2013-04-29 00:00:00";82.34155;14.00577;58;96;16.60387;6.29541;9.9;27;14.27183;4.13695;9.5;21.3
"2013-04-29 00:00:00";"2013-04-30 00:00:00";86.91289;10.80534;61;98;15.07875;3.993;11.2;26.2;13.50801;2.50652;10.8;20.7
"2013-04-30 00:00:00";"2013-05-01 00:00:00";83.55738;11.48167;60;98;15.67541;3.95088;10.7;26;13.68443;2.35511;10.4;20.4
"2013-05-01 00:00:00";"2013-05-02 00:00:00";84.30769;10.23277;62;96;16.03636;5.2189;10.6;26.2;14.10699;3.68143;10.3;21.6
"2013-05-02 00:00:00";"2013-05-03 00:00:00";84.97552;12.88557;56;98;16.15559;5.60324;10.7;29.1;14.21573;3.64019;10.4;22.4
"2013-05-03 00:00:00";"2013-05-04 00:00:00";84.12892;13.24839;56;97;16.68084;6.28251;10.8;31;14.57526;4.14159;10.5;24.7
"2013-05-04 00:00:00";"2013-05-05 00:00:00";83.44366;14.11124;58;99;16.84296;6.60319;9.1;27.6;14.6088;4.40746;8.7;22.3
"2013-05-05 00:00:00";"2013-05-06 00:00:00";87.67014;9.74139;60;97;14.41806;3.55375;10.9;24.7;13.01007;2.22941;10.5;19.2
"2013-05-06 00:00:00";"2013-05-07 00:00:00";85.16028;11.59488;56;96;14.96725;4.96036;9.4;26.7;13.17038;3.32436;9;21.1
"2013-05-07 00:00:00";"2013-05-08 00:00:00";91.30769;6.74224;71;97;12.90664;3.37439;8.2;20.3;11.98951;2.55999;7.9;17.8
"2013-05-08 00:00:00";"2013-05-09 00:00:00";95.34286;1.75569;93;98;11.17429;0.5331;10.6;11.9;10.79714;0.38284;10.4;11.4
